variant,flip_score_threshold,alignment_threshold,compression_velocity_min,ratio_threshold,changed_rows_count,new_directional_called,baseline_directional_called,baseline_directional_accuracy,baseline_directional_coverage,baseline_bull_precision,baseline_bear_precision,new_directional_accuracy,new_directional_coverage,new_bull_precision,new_bear_precision,delta_directional_accuracy,delta_directional_coverage,delta_bull_precision,delta_bear_precision
bull_to_neutral,0.12,1.0,0.0,0.0,15,179,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5698324022346368,0.36983471074380164,0.6129032258064516,0.5470085470085471,-0.0023325462189713875,-0.03099173553719009,0.0025136154168412528,0.0
bull_to_bear,0.12,1.0,0.0,0.0,15,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5567010309278351,0.40082644628099173,0.6129032258064516,0.5303030303030303,-0.015463917525773141,0.0,0.0025136154168412528,-0.016705516705516787
bull_to_neutral,0.12,1.0,0.0,-0.05,15,179,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5698324022346368,0.36983471074380164,0.6129032258064516,0.5470085470085471,-0.0023325462189713875,-0.03099173553719009,0.0025136154168412528,0.0
bull_to_bear,0.12,1.0,0.0,-0.05,15,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5567010309278351,0.40082644628099173,0.6129032258064516,0.5303030303030303,-0.015463917525773141,0.0,0.0025136154168412528,-0.016705516705516787
bull_to_neutral,0.12,1.0,0.0,-0.1,15,179,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5698324022346368,0.36983471074380164,0.6129032258064516,0.5470085470085471,-0.0023325462189713875,-0.03099173553719009,0.0025136154168412528,0.0
bull_to_bear,0.12,1.0,0.0,-0.1,15,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5567010309278351,0.40082644628099173,0.6129032258064516,0.5303030303030303,-0.015463917525773141,0.0,0.0025136154168412528,-0.016705516705516787
bull_to_neutral,0.12,1.0,5.0,,14,180,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5722222222222222,0.371900826446281,0.6190476190476191,0.5470085470085471,5.7273768613974596e-05,-0.02892561983471076,0.008658008658008698,0.0
bull_to_bear,0.12,1.0,5.0,,14,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5618556701030928,0.40082644628099173,0.6190476190476191,0.5343511450381679,-0.010309278350515427,0.0,0.008658008658008698,-0.012657401970379123
bull_to_neutral,0.12,1.0,5.0,0.0,14,180,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5722222222222222,0.371900826446281,0.6190476190476191,0.5470085470085471,5.7273768613974596e-05,-0.02892561983471076,0.008658008658008698,0.0
bull_to_bear,0.12,1.0,5.0,0.0,14,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5618556701030928,0.40082644628099173,0.6190476190476191,0.5343511450381679,-0.010309278350515427,0.0,0.008658008658008698,-0.012657401970379123
bull_to_neutral,0.12,1.0,5.0,-0.05,14,180,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5722222222222222,0.371900826446281,0.6190476190476191,0.5470085470085471,5.7273768613974596e-05,-0.02892561983471076,0.008658008658008698,0.0
bull_to_bear,0.12,1.0,5.0,-0.05,14,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5618556701030928,0.40082644628099173,0.6190476190476191,0.5343511450381679,-0.010309278350515427,0.0,0.008658008658008698,-0.012657401970379123
