epoch,truth,pred_v22_base,pred_bear_raw,pred_bear_core_a,pred_bear_core_b,pred_bear_core_c,pred_bear_core_a_lite,trigger_bear_raw,trigger_bear_core_a,trigger_bear_core_b,trigger_bear_core_c,trigger_bear_core_a_lite,override_help_class_bear_raw,override_help_class_bear_core_a,override_help_class_bear_core_b,override_help_class_bear_core_c,override_help_class_bear_core_a_lite,override_side_class_bear_raw,override_side_class_bear_core_a,override_side_class_bear_core_b,override_side_class_bear_core_c,override_side_class_bear_core_a_lite,reason_bear_raw,reason_bear_core_a,reason_bear_core_b,reason_bear_core_c,reason_bear_core_a_lite,slow_retention,hinge_torsion,transition_score_v23,ruleb_raw_warning,ruleb_warn_count_3,phase_disagree_count_3,fs_disagree_count_3,fast_alt_3epoch,osc_core_count,osc_core_a,osc_core_b,osc_core_c,fan_width_velocity,fan_energy_total,energy_delta
321083,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4151392070161819,0.168047713628283,1,0,0,1,2,0,1,0,0,0,22.539181516011013,1.2615874371294922,0.5023173525587481
321084,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6520550630793878,0.1527703812205922,2,0,0,2,3,0,2,1,1,0,8.231333398885909,2.2801661254161445,1.0185786882866523
321085,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2285335439846676,0.2406475616572388,0,0,0,1,2,0,1,0,0,0,-47.20321586671344,0.5943305703949591,-1.6858355550211854
321086,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4437579108871432,1.0,2,0,0,2,2,0,2,1,1,0,23.67963004457124,0.8959746373657254,0.3016440669707663
321087,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.9650823698066232,0.0414418628765103,1,0,0,1,1,0,0,0,0,0,46.15212999621872,2.154208345233201,1.2582337078674755
321088,Bear,Bear,Neutral,Bear,Bear,Bear,Bear,1,0,0,0,0,BAD_NEUTRALIZE_RIGHT_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,BAD_SUPPRESS_RIGHT_BEAR,,,,,Bear-only RuleB raw|base=Bear|truth=Bear|slow=2.6127|abs_hinge=0.2744|transition=1|phase3=1|fs3=1|fast_alt=0|core_count=0,,,,,2.6127171132484364,0.2744220533977932,1,1,1,1,1,0,0,0,0,0,187.37434848587145,13.42692248122512,11.272714135991919
321089,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5304546601564653,0.5922384870133633,2,0,1,1,1,0,0,0,0,0,-252.93441267983872,2.0234105221516074,-11.403511959073512
321090,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4764455678050581,0.5087534835287758,1,0,1,1,1,0,0,0,0,0,-13.543589453809544,0.903831082601755,-1.1195794395498524
321091,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.139713154239871,0.1009358492466015,1,0,0,1,1,0,0,0,0,0,34.8643527959357,0.8941060499528248,-0.00972503264893021
321092,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1636151699840411,0.0967178291799671,0,0,0,0,0,0,0,0,0,0,-18.288688946850016,1.8562340843545824,0.9621280344017575
321093,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.583506340832173,1.0,1,0,0,0,0,0,0,0,0,0,-13.581034725211794,0.9040255088420964,-0.9522085755124859
321094,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4524191612836148,1.0,2,0,0,1,1,1,1,0,0,0,11.073781092694844,0.7721465371851082,-0.13187897165698825
321095,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7375557730611035,0.0621385661509083,0,0,0,1,1,1,1,0,0,0,-35.40455256916175,2.63084461958897,1.858698082403862
321096,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2979127750986663,1.0,2,0,0,2,2,1,3,1,1,1,36.2610849768389,0.4666890487169439,-2.164155570872026
321097,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0918852579252416,0.0642678130513451,0,0,0,1,1,0,0,0,0,0,14.455993347219191,0.3143520202884247,-0.1523370284285192
321098,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.1011054170503485,0.1493136065909386,0,0,0,1,1,0,0,0,0,0,-72.04242551489733,2.8462392665896914,2.5318872463012667
321099,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1565091769116406,0.2202167641487355,1,0,0,1,0,0,0,0,0,0,69.15680509123194,0.8483890510015044,-1.997850215588187
321100,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.506755713140592,0.1313956389399199,1,0,0,1,0,0,0,0,0,0,33.20749017811613,1.4202710703884804,0.571882019386976
321101,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7910830548789818,0.132897056698717,1,0,0,1,0,0,0,0,0,0,-3.91092680041038,1.1748249197971743,-0.24544615059130614
321102,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.9822879503917648,0.4719446576169778,0,0,0,0,0,0,0,0,0,0,-126.668934513189,3.632101232178684,2.4572763123815093
321103,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2458675754787691,0.601917502878934,1,0,0,0,0,0,0,0,0,0,69.37834948040836,1.6754357200388768,-1.956665512139807
321104,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.292358515513115,0.321826117430449,1,0,0,0,0,0,0,0,0,0,65.72713131192722,1.9969010041968431,0.3214652841579664
321105,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1218609578445466,0.1569812184322257,0,0,0,0,0,0,0,0,0,0,-47.7576044031448,0.5615724565159326,-1.4353285476809106
321106,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0204761357399547,0.1341714687709226,0,0,0,0,0,0,0,0,0,0,0.2472366631845943,0.2717967748303636,-0.289775681685569
321107,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6374127282815607,1.0,2,0,0,1,1,0,0,0,0,0,25.12566885829437,1.1809002943518865,0.9091035195215229
321108,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.483404212836831,0.1805252571993979,1,0,0,2,2,0,2,1,1,0,0.3551758391258772,1.342910439274419,0.16201014492253263
321109,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.14447982368074,0.3644160514537566,0,0,0,2,2,0,2,1,1,0,-38.4519227976416,1.1799527416787896,-0.1629576975956295
321110,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6560823397740023,0.0603485165192353,1,0,0,1,1,0,0,0,0,0,56.07173899972986,1.990181988609038,0.8102292469302483
321111,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.5982373718816234,0.1335326580847234,1,0,0,0,0,0,0,0,0,0,62.857692475183285,4.724012937011139,2.733830948402101
321112,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2235533035527623,0.3418284241457795,1,0,0,1,1,0,0,0,0,0,-126.71605753846234,1.9550131309697465,-2.7689998060413927
321113,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7107463505180931,0.2122473526079978,0,0,0,1,1,0,0,0,0,0,-48.85954849758127,4.166921430431103,2.2119082994613564
321114,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.8681821658592526,0.2165239171391087,1,0,0,2,2,0,2,1,1,0,44.12063746798958,2.052923328101315,-2.113998102329788
321115,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0834311428134242,1.0,1,0,0,1,1,0,0,0,0,0,42.48550079850247,1.4536328649901409,-0.599290463111174
321116,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1271086226061015,0.5655999683169654,2,0,0,2,2,0,2,1,1,0,-6.275877165477141,0.5667469063773751,-0.8868859586127658
321117,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.599147533719588,0.1825613166056258,1,0,0,1,1,0,0,0,0,0,61.60943914319796,3.442325218886253,2.875578312508878
321118,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.290183961378716,0.5594941401331986,1,0,0,1,1,0,0,0,0,0,-57.9614287771401,1.4009842665036558,-2.041340952382597
321119,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3840200904087396,0.1297227631057674,1,0,0,0,0,0,0,0,0,0,21.38400390681636,1.3488048686740512,-0.05217939782960457
321120,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1390072250942466,0.3187678510715114,1,0,0,1,1,0,0,0,0,0,-48.54743772452639,1.145237873415681,-0.2035669952583703
321121,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4818789564815233,0.0989529877171795,0,0,0,1,2,0,1,0,0,0,40.17919681139756,1.1931199769551313,0.04788210353945033
321122,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5824844251037575,0.2800898656420699,0,0,0,1,2,0,1,0,0,0,-83.04806607861246,2.1467897175716644,0.9536697406165331
321123,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.9794819981998444,1.0,2,1,1,1,2,0,1,0,0,0,52.30293580333819,2.314849266698729,0.16805954912706467
321124,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.530277666857728,0.14346016723514,1,0,1,2,2,0,2,1,1,0,-16.94324691509246,1.284018420987195,-1.030830845711534
321125,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4241525166271458,0.3348967466624457,1,0,1,2,2,0,2,1,1,0,64.49772417842178,2.230158444561312,0.9461400235741171
321126,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.8875543876019947,0.5404906400714868,1,0,0,1,1,0,0,0,0,0,-5.315657927363645,1.4205453334670892,-0.8096131110942228
321127,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.8910596830683062,0.1062509028140951,0,0,0,0,1,0,0,0,0,0,-89.00677748607995,3.044687535488265,1.6241422020211758
321128,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2018907751862571,0.3485672092652325,0,0,0,0,1,0,0,0,0,0,80.48061955576122,1.0720572866375733,-1.9726302488506917
321129,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1845798984377324,0.2151772102845606,0,0,0,0,1,0,0,0,0,0,-45.32965090629296,1.169639528494372,0.09758224185679865
321130,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5334117177681037,0.2117514446850772,1,0,0,0,0,1,1,0,0,0,49.25700993226201,1.1899099065085466,0.02027037801417464
321131,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5938870901754854,1.0,2,0,0,1,1,0,0,0,0,0,-44.74891251506051,1.8809342407112128,0.6910243342026663
321132,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3040920846306107,0.059976921490253,0,0,0,1,1,0,0,0,0,0,-5.180235797990463,0.8948913293843361,-0.9860429113268767
321133,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3373787625951081,0.2542386987824253,1,0,0,1,1,1,1,0,0,0,44.081140931055415,1.3911869570620183,0.4962956276776822
321134,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3484521933041833,0.37731154276257,1,0,0,1,1,1,1,0,0,0,-11.483888123111685,0.7824723424382682,-0.6087146146237501
321135,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.79740281596969,0.3148735494507195,1,0,0,1,1,1,1,0,0,0,87.73533072874125,5.587585335504627,4.805112993066359
321136,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5890496320917009,1.0,2,0,0,2,2,0,2,1,1,0,-110.24986440953217,1.3010859510832231,-4.286499384421404
321137,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.488072144891703,0.0569784827336228,0,0,0,1,1,0,0,0,0,0,-83.01804942640592,3.241720661964792,1.9406347108815687
321138,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.627355543028898,1.0,1,0,0,1,2,0,1,0,0,0,114.84393267679845,0.8658289505165158,-2.375891711448276
321139,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,2.0215712972767506,0.5442750011389613,1,1,1,0,2,0,1,0,0,0,62.48799334622163,3.633753288691878,2.767924338175362
321140,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2676384663682256,0.1963713152852209,0,0,1,0,2,0,1,0,0,0,-116.6100155668246,1.7514553902128682,-1.8822978984790097
321141,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3353745549065934,1.0,2,0,1,1,2,0,1,0,0,0,41.17771050124429,1.2220773967474088,-0.5293779934654594
321142,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1716507784021814,0.7843298880242431,1,0,0,1,1,0,0,0,0,0,-7.670531362324255,0.604973167357457,-0.6171042293899518
321143,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7599138738205511,1.0,1,0,0,1,2,0,1,0,0,0,-24.58856629008369,1.0463905307187815,0.44141736336132453
321144,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4334302758543344,0.2938436666288073,0,0,0,0,1,0,0,0,0,0,41.44729797853506,1.0887353402522422,0.04234480953346065
321145,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0593030603467923,0.2221018388386153,0,0,0,0,2,0,1,0,0,0,-24.457559903574293,0.313663695806099,-0.7750716444461432
321146,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3730858641229133,1.0,2,0,0,1,2,1,2,1,0,1,-2.5669217853428563,0.8724350542324828,0.5587713584263838
321147,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2615417695506039,0.0876667931900281,0,0,0,1,2,1,2,1,0,1,-4.857060846625245,0.5663777032968937,-0.30605735093558906
321148,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.4922359513457195,0.0104528667568899,0,0,0,1,1,0,0,0,0,0,-80.71019791338767,4.215742582580788,3.649364879283894
321149,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4657978990762785,0.0539800471474473,1,0,0,0,0,0,0,0,0,0,130.98705927250558,1.432570944120016,-2.7831716384607716
321150,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2848772292072681,0.1816885580939046,1,0,0,0,0,0,0,0,0,0,-19.274375967826927,0.587830850170576,-0.84474009394944
321151,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.175993139098864,0.2539212668095884,0,0,0,0,0,0,0,0,0,0,-33.87547491506848,0.7517888045822474,0.16395795441167138
321152,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1407029566216806,0.7045922406108608,2,0,0,0,0,1,1,0,0,0,32.779494448477635,0.6704002663791471,-0.08138853820310032
321153,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.062695097471078,0.4947215166313545,0,0,0,0,0,1,1,0,0,0,-39.56888859839819,1.1919810855088144,0.5215808191296674
321154,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7268081513302604,0.1223250602802986,1,0,0,0,0,1,1,0,0,0,62.8473611700465,1.3681281691187903,0.17614708360997589
321155,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1317796293733408,0.4063996235564992,1,0,0,1,1,0,0,0,0,0,-18.567517895324272,2.3295930853291797,0.9614649162103894
321156,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6219945386746986,1.0,1,0,0,1,2,0,1,0,0,0,1.3734181975596584,0.7498188956469676,-1.5797741896822122
321157,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5874145517500438,0.0150174703357513,1,0,0,2,3,0,2,1,1,0,4.022146235714899,2.189917494868496,1.4400985992215283
321158,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5440717359670089,1.0,2,0,0,2,3,0,2,1,1,0,-33.512574896536535,1.239094000251498,-0.9508234946169978
321159,Unknown,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,2.218758707011148,0.1601499643041672,1,1,1,2,2,0,2,1,1,0,186.19031092207297,7.1487427469437534,5.909648746692255
321166,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.14373211838938,0.1332724142897025,0,0,1,1,1,0,0,0,0,0,-244.4607941720897,2.57592131086858,-4.5728214360751736
321167,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3471565745603584,1.0,1,0,1,0,0,0,0,0,0,0,56.1798431865318,0.5050695445934252,-2.0708517662751547
321168,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.975096135738568,0.2772903801904036,0,0,0,0,0,0,0,0,0,0,-86.30232198214799,3.721778557091966,3.2167090124985407
321170,Bull,Bear,Neutral,Bear,Bear,Bear,Bear,1,0,0,0,0,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,GOOD_SUPPRESS_WRONG_BEAR,,,,,Bear-only RuleB raw|base=Bear|truth=Bull|slow=1.9026|abs_hinge=0.1618|transition=1|phase3=0|fs3=0|fast_alt=0|core_count=0,,,,,1.9026312620244423,0.1617608164018711,1,1,1,0,0,0,0,0,0,0,206.55452258815055,4.5385914665566816,0.8168129094647156
321171,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2949232746395864,0.1345712505980145,0,0,1,0,0,1,1,0,0,0,-134.1165428520908,1.1210096006198,-3.4175818659368815
