epoch,truth,pred_v22_base,pred_ruleb_raw,pred_ruleb_persist,pred_ruleb_osc,pred_ruleb_combo,trigger_ruleb_raw,trigger_ruleb_persist,trigger_ruleb_osc,trigger_ruleb_combo,override_help_class_ruleb_raw,override_help_class_ruleb_persist,override_help_class_ruleb_osc,override_help_class_ruleb_combo,reason_ruleb_raw,reason_ruleb_persist,reason_ruleb_osc,reason_ruleb_combo,slow_retention,hinge_torsion,transition_score_v23,ruleb_raw_warning,ruleb_persist_2,ruleb_persist_2of3,ruleb_persist_3of3,ruleb_warn_count_3,fast_alt_3epoch,fs_disagree_count_3,phase_disagree_count_3,polarity_inv_count_3,hinge_flip_count_3,energy_flip_count_3,width_rebound_pattern_3,width_monotonic_collapse_3,oscillation_score_v24,oscillation_warning_v24,fan_width_velocity,fan_energy_total,energy_delta,trigger_reason,trigger_detail
321545,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1745359662927512,0.2700667150063756,0,0,0,0,0,0,0,2,1,0,0,2,1,0,3,1,-3.781098596184165,0.8444206422027491,-1.4743152065166214,oscillation,"fs_disagree=2,energy_flip=2,width_rebound"
321545,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.2352004526183009,0.0515362821252717,1,0,0,0,0,0,0,2,1,1,0,2,1,0,4,1,4.330079447579919,1.0145022256510856,0.17008158344833646,oscillation,"fs_disagree=2,polarity_cnt=1,energy_flip=2,width_rebound"
321545,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1153473323083744,0.966155533664676,2,0,0,0,0,0,0,2,1,1,0,3,1,0,4,1,-26.722740353114204,0.8887263938759133,-0.12577583177517226,oscillation,"fs_disagree=2,polarity_cnt=1,energy_flip=3,width_rebound"
321545,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.0864649167651805,1.0,1,0,0,0,0,0,1,1,1,1,0,3,1,0,4,1,17.031818759351154,1.2280624146351329,0.33933602075921954,oscillation,"fast_alt,polarity_cnt=1,energy_flip=3,width_rebound"
321545,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1780852476804284,0.435840260986922,2,0,0,0,0,0,1,2,2,1,0,2,0,0,5,1,1.6036895563447615,1.4177580161176593,0.1896956014825264,oscillation,"fast_alt,fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=2"
321546,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.0461230684450129,0.682997433427785,2,0,0,0,0,0,0,2,2,1,0,2,0,0,4,1,-13.09690099832369,0.3106600489245466,-1.1070979671931127,oscillation,"fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=2"
321546,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.0760628311982145,0.2908203343332444,0,0,0,0,0,0,0,2,2,1,0,2,0,0,4,1,-9.560259282487095,0.6537605744888424,0.3431005255642958,oscillation,"fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=2"
321549,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.7031845594538026,0.255249773418392,1,0,0,0,0,0,0,1,1,1,0,2,0,0,2,1,78.43739559403912,2.679236933279753,2.0254763587909106,oscillation,"polarity_cnt=1,energy_flip=2"
321561,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5474980572471395,0.0402929842785809,1,0,0,0,0,0,0,0,0,2,0,2,1,0,3,1,-36.60632302179874,1.341748243847178,-1.337488689432575,oscillation,"polarity_cnt=2,energy_flip=2,width_rebound"
321562,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4470167021463567,0.0648555991125274,1,0,0,0,0,0,0,1,0,3,0,1,0,0,2,1,-10.831199871288844,0.842430044149296,-0.49931819969788194,oscillation,"polarity_cnt=3,energy_flip=1"
321563,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.0799993502096185,0.0376499669110482,1,0,0,0,0,0,0,2,1,2,0,1,0,1,3,1,-23.63109019689728,0.2840506823959003,-0.5583793617533956,oscillation,"fs_disagree=2,polarity_cnt=2,energy_flip=1"
321564,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.7341915812376101,0.5154795562046764,1,0,0,0,0,0,0,2,1,1,0,1,0,0,3,1,33.8779404903471,1.1256772837223252,0.8416266013264249,oscillation,"fs_disagree=2,polarity_cnt=1,energy_flip=1"
321565,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1496274781857209,0.2218148202999206,1,0,0,0,0,0,0,1,1,1,0,1,1,0,3,1,-8.037798823948833,1.2050729198035697,0.07939563608124445,oscillation,"polarity_cnt=1,energy_flip=1,width_rebound"
321566,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.2190235431407927,0.1755096638552026,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,-39.9021479574003,1.7495452581479185,0.5444723383443488,oscillation,"polarity_cnt=1,energy_flip=1"
321567,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.141362117979952,0.1256903990301226,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,15.703654791461304,0.9538276750281512,-0.7957175831197673,oscillation,"polarity_cnt=1,energy_flip=1"
321570,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5797852185605734,0.2630896584174289,1,0,0,0,0,0,0,1,1,1,0,3,1,0,3,1,55.75030386519211,1.074701635126985,0.1233029780923971,oscillation,"polarity_cnt=1,energy_flip=3,width_rebound"
321571,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1656924000781146,0.5518364938677722,2,0,0,0,0,0,0,0,0,2,0,2,1,0,3,1,-1.8397686956159305,1.9276034602771688,0.8529018251501839,oscillation,"polarity_cnt=2,energy_flip=2,width_rebound"
321572,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1951880334509041,1.0,2,0,0,0,0,0,0,1,1,2,0,2,0,0,2,1,-26.66865785926348,0.9506500690640678,-0.976953391213101,oscillation,"polarity_cnt=2,energy_flip=2"
321573,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5574769495615328,1.0,2,0,0,0,0,0,0,2,2,1,0,1,0,0,4,1,18.817202779187937,0.7839393468839262,-0.1667107221801416,oscillation,"fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=1"
321574,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4562789494902972,0.2027818497002415,0,0,0,0,0,0,0,2,2,0,0,2,1,0,4,1,-57.21566749640624,1.6978994401979437,0.9139600933140175,oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=2,width_rebound"
321575,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.2990093386342778,0.0240127829863744,0,0,0,0,0,0,0,1,1,0,0,2,1,0,2,1,68.94668953830842,1.2721765297483216,-0.42572291044962207,oscillation,"energy_flip=2,width_rebound"
321576,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.0904922817207989,1.0,2,0,0,0,0,0,0,0,1,0,0,3,1,0,2,1,-16.245662084882497,1.49125548846132,0.21907895871299843,oscillation,"energy_flip=3,width_rebound"
321577,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.2678927219167235,0.8288150593788326,2,0,0,0,0,0,0,0,1,1,0,3,1,0,3,1,7.076847694435855,0.9552629769823398,-0.5359925114789803,oscillation,"polarity_cnt=1,energy_flip=3,width_rebound"
321578,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1443531766817614,0.4041650608858739,0,0,0,0,0,0,0,1,1,1,0,3,1,0,3,1,-29.332261366856983,0.9609206748446012,0.005657697862261446,oscillation,"polarity_cnt=1,energy_flip=3,width_rebound"
321579,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.0490488924060628,0.7983291184491462,2,0,0,0,0,0,1,2,1,1,0,2,1,0,5,1,15.494658434588928,1.2370673985988103,0.2761467237542091,oscillation,"fast_alt,fs_disagree=2,polarity_cnt=1,energy_flip=2,width_rebound"
321580,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.561535284967249,0.2294275435192049,1,0,0,0,0,0,0,2,1,1,0,2,0,0,3,1,22.090431917458773,1.1157987798596878,-0.12126861873912254,oscillation,"fs_disagree=2,polarity_cnt=1,energy_flip=2"
321581,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5581849261998286,0.0453514399467265,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,1,-49.77296936012863,1.0277883240723895,-0.08801045578729827,oscillation,"polarity_cnt=1,energy_flip=1"
321582,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.7609408820862882,0.2551422094426722,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,-115.32638526966912,6.393030139470284,5.365241815397894,oscillation,"polarity_cnt=1,energy_flip=2"
321584,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5750773348590883,0.0847120109481701,0,0,0,0,0,0,1,1,1,0,0,2,1,0,3,1,-50.868231979213306,1.7425068037864548,-0.8749440075189341,oscillation,"fast_alt,energy_flip=2,width_rebound"
321587,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5436120347821998,0.7465881869710682,2,0,0,0,0,0,0,1,1,0,0,2,1,0,2,1,-65.54794360089,2.865746967645464,-1.028770345108569,oscillation,"energy_flip=2,width_rebound"
321589,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.221437596324904,0.7361889605254667,2,0,0,0,0,0,0,2,2,0,0,2,0,0,3,1,19.084303693423863,1.4872186839202186,0.4021396640291641,oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=2"
321590,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.2178763338142744,0.14104144350587,0,0,0,0,0,0,0,2,1,0,0,1,1,0,3,1,-52.49401524367568,2.7634247633668565,1.2762060794466379,oscillation,"fs_disagree=2,energy_flip=1,width_rebound"
321591,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4845086523691861,0.806797850053715,2,0,0,0,0,0,1,3,2,0,0,2,1,0,5,1,59.774988386707264,2.11265428347906,-0.6507704798877967,oscillation,"fast_alt,fs_disagree=3,phase_cnt=2,energy_flip=2,width_rebound"
321592,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.2567175799558754,0.1001916371165289,1,0,0,0,0,0,1,2,1,1,0,1,0,0,4,1,20.514854910070422,0.7322432454748196,-1.3804110380042403,oscillation,"fast_alt,fs_disagree=2,polarity_cnt=1,energy_flip=1"
321593,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.3331567294644628,1.0,2,0,0,0,0,0,1,2,2,1,0,1,0,0,5,1,-12.614535516695469,0.7059788884253066,-0.02626435704951291,oscillation,"fast_alt,fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=1"
321594,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.3258352547582035,0.0162890949300692,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,1,-42.04400226927828,1.3767956880074053,0.6708167995820986,oscillation,"polarity_cnt=1,energy_flip=1"
321598,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.6279463607061189,0.5433460997694304,2,1,0,0,0,1,0,2,2,0,0,2,1,0,4,1,-28.751684501752607,5.896675878801034,1.3243997901863622,ruleb_raw|oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=2,width_rebound"
321599,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.5416986560521764,1.0,2,1,1,1,0,2,0,3,3,0,0,3,1,0,4,1,14.680914978132932,4.800174667232568,-1.0965012115684658,ruleb_raw|persist_2of3|oscillation,"fs_disagree=3,phase_cnt=3,energy_flip=3,width_rebound"
321600,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,3.147299809876131,1.0,1,1,1,1,1,3,1,3,2,0,0,2,1,0,5,1,-124.43095379749138,3.797675829478976,-1.002498837753592,ruleb_raw|persist_2of3|oscillation,"fast_alt,fs_disagree=3,phase_cnt=2,energy_flip=2,width_rebound"
321601,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.7547996557914305,0.1729258967066874,1,1,1,1,1,3,1,3,1,1,0,1,1,0,5,1,172.46991276965127,3.7536268226540415,-0.04404900682493462,ruleb_raw|persist_2of3|oscillation,"fast_alt,fs_disagree=3,polarity_cnt=1,energy_flip=1,width_rebound"
321602,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,2.1933593177709554,0.7544651878210317,1,1,1,1,1,3,0,3,0,1,0,0,0,0,2,1,5.452024810001603,2.9220201538828405,-0.8316066687712009,ruleb_raw|persist_2of3|oscillation,"fs_disagree=3,polarity_cnt=1"
321603,Bear,Bear,Neutral,Neutral,Neutral,Neutral,1,1,1,1,BAD_NEUTRALIZE_RIGHT_BASE,BAD_NEUTRALIZE_RIGHT_BASE,BAD_NEUTRALIZE_RIGHT_BASE,BAD_NEUTRALIZE_RIGHT_BASE,ruleb_raw|slow_retention=1.087|abs_hinge=0.3826|transition=1,ruleb_raw|persist_2of3|warn_count_3=3,ruleb_raw|oscillation|fs_disagree=2|polarity_cnt=2|energy_flip=1|osc_score=3,ruleb_raw|persist_2of3|oscillation|warn_count_3=3|osc_score=3,1.0869682731008652,0.3826094751213276,1,1,1,1,1,3,0,2,0,2,0,1,0,0,3,1,29.887637592139072,6.785773390221948,3.8637532363391074,ruleb_raw|persist_2of3|oscillation,"fs_disagree=2,polarity_cnt=2,energy_flip=1"
321604,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.9232599650786142,0.3071034050454366,1,0,0,1,0,2,0,1,0,2,0,2,0,0,2,1,-25.938009621444508,5.056471526826499,-1.729301863395449,persist_2of3|oscillation,"polarity_cnt=2,energy_flip=2"
321606,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5870583934320166,0.1250417062517809,1,0,0,0,0,1,0,1,1,2,0,2,0,0,2,1,-75.24700376641704,1.79303955792966,-3.263431968896839,oscillation,"polarity_cnt=2,energy_flip=2"
321607,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1624267840270477,0.7633946578453312,1,0,0,0,0,0,0,1,1,1,0,2,0,1,2,1,-36.84044544499193,2.007857648834033,0.2148180909043731,oscillation,"polarity_cnt=1,energy_flip=2"
321608,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.3504423776103067,0.1022363292418289,1,0,0,0,0,0,0,2,1,1,0,2,0,0,3,1,46.39561446123116,1.2663895175573998,-0.7414681312766334,oscillation,"fs_disagree=2,polarity_cnt=1,energy_flip=2"
321609,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4199329694838525,0.2239156253844497,1,0,0,0,0,0,0,1,0,2,0,3,0,0,2,1,34.24015382799553,2.2720837093584123,1.0056941918010125,oscillation,"polarity_cnt=2,energy_flip=3"
321610,Bull,Bear,Neutral,Bear,Neutral,Neutral,1,0,1,1,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,GOOD_NEUTRALIZE_WRONG_BASE,GOOD_NEUTRALIZE_WRONG_BASE,ruleb_raw|slow_retention=1.2981|abs_hinge=0.3326|transition=1,,ruleb_raw|oscillation|polarity_cnt=3|energy_flip=3|osc_score=2,ruleb_raw|oscillation|warn_count_3=1|osc_score=2,1.2980760016143904,0.3325768538410291,1,1,0,0,0,1,0,1,0,3,0,3,0,0,2,1,1.256376150646247,2.0474751897399983,-0.224608519618414,ruleb_raw|oscillation,"polarity_cnt=3,energy_flip=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,1,0,1,1,2,0,3,0,0,2,1,-69.55866814729234,2.843989063658228,0.7965138739182298,oscillation,"polarity_cnt=2,energy_flip=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,1,0,2,2,1,0,2,0,0,4,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=2"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,1,0,0,3,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3,energy_flip=1"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
321611,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5684930988336419,1.0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0.0,2.843989063658228,0.0,oscillation,"fs_disagree=3,phase_cnt=3"
